âge,profession,état_civil,éducation,défaut,solde,prêt_logement,prêt_personnel,contact,jour,mois,durée,campagne,jours_précédents,précédent,résultat_précédent,souscription
46,entrepreneur,marié,supérieur,non,9,non,non,mobile,8,avr,126,6,-1,0,inconnu,non
78,retraité,divorcé,primaire,non,1389,non,non,mobile,8,avr,335,1,-1,0,inconnu,oui
43,technicien,divorcé,inconnu,non,4389,non,non,mobile,8,avr,618,1,-1,0,inconnu,oui
34,cadre,marié,supérieur,non,3696,non,non,mobile,8,avr,758,2,160,5,autre,oui
36,cadre,célibataire,supérieur,non,579,non,non,inconnu,12,avr,481,1,-1,0,inconnu,oui
36,technicien,célibataire,secondaire,non,12264,non,non,mobile,12,avr,158,2,-1,0,inconnu,oui
69,retraité,marié,primaire,non,2398,non,non,mobile,12,avr,161,1,186,1,échec,non
31,cadre,célibataire,supérieur,non,3289,non,non,mobile,12,avr,235,1,314,1,échec,non
50,technicien,marié,supérieur,non,0,non,oui,mobile,12,avr,337,1,258,6,échec,non
29,technicien,célibataire,supérieur,non,218,oui,non,mobile,12,avr,169,1,-1,0,inconnu,non
73,retraité,divorcé,secondaire,non,7111,oui,non,mobile,12,avr,284,1,182,1,succès,non
33,indépendant,célibataire,supérieur,non,658,oui,non,mobile,12,avr,93,1,173,2,succès,non
26,cadre,célibataire,supérieur,non,1646,non,non,mobile,12,avr,524,4,206,5,succès,oui
29,cadre,célibataire,supérieur,non,502,non,non,mobile,12,avr,366,2,199,3,autre,non
27,administratif,célibataire,secondaire,non,1327,non,non,mobile,12,avr,339,1,241,9,autre,non
51,entrepreneur,divorcé,supérieur,non,2109,non,non,mobile,12,avr,119,1,181,2,succès,non
71,retraité,divorcé,secondaire,non,3104,non,non,téléphone fixe,12,avr,271,1,187,1,échec,non
29,étudiant,marié,supérieur,non,10596,oui,non,mobile,12,avr,143,1,-1,0,inconnu,non
25,étudiant,célibataire,supérieur,non,293,non,non,mobile,12,avr,231,1,-1,0,inconnu,non
62,retraité,marié,secondaire,non,2917,non,non,mobile,12,avr,147,1,188,1,succès,non
33,technicien,marié,secondaire,non,5083,non,non,mobile,12,avr,175,1,-1,0,inconnu,non
35,technicien,marié,secondaire,non,2201,non,non,téléphone fixe,12,avr,350,1,-1,0,inconnu,oui
29,administratif,célibataire,secondaire,non,1992,non,non,mobile,12,avr,119,2,-1,0,inconnu,non
35,ouvrier,célibataire,inconnu,non,484,non,non,mobile,12,avr,143,2,186,1,échec,non
31,administratif,marié,secondaire,non,1229,non,non,mobile,12,avr,176,1,-1,0,inconnu,oui
56,technicien,marié,secondaire,non,147,non,non,mobile,12,avr,203,1,-1,0,inconnu,non
25,chômeur,célibataire,primaire,non,129,non,non,mobile,12,avr,176,3,-1,0,inconnu,oui
80,femme de ménage,marié,secondaire,non,499,non,non,téléphone fixe,13,avr,224,2,393,4,échec,non
62,indépendant,divorcé,supérieur,non,6,oui,non,mobile,13,avr,103,1,182,3,succès,oui
49,administratif,marié,secondaire,non,197,oui,non,mobile,13,avr,223,1,182,2,échec,oui
30,cadre,célibataire,supérieur,non,3779,non,non,mobile,13,avr,1093,1,-1,0,inconnu,oui
62,cadre,marié,supérieur,non,0,non,non,mobile,13,avr,113,3,182,3,échec,non
25,ouvrier,célibataire,secondaire,non,1857,oui,non,mobile,13,avr,295,4,187,6,succès,oui
32,cadre,célibataire,supérieur,non,2016,non,non,mobile,13,avr,232,1,348,1,succès,oui
36,cadre,célibataire,supérieur,non,436,non,non,mobile,13,avr,567,1,595,2,échec,oui
40,technicien,marié,supérieur,non,11766,oui,non,mobile,13,avr,218,2,242,9,échec,oui
38,cadre,marié,supérieur,non,413,non,non,mobile,13,avr,240,1,179,2,échec,oui
35,technicien,célibataire,supérieur,non,670,non,non,mobile,13,avr,278,4,182,2,succès,oui
45,ouvrier,célibataire,primaire,non,116,non,non,inconnu,13,avr,122,1,-1,0,inconnu,oui
25,ouvrier,célibataire,primaire,non,4599,non,non,téléphone fixe,13,avr,120,6,-1,0,inconnu,non
36,cadre,célibataire,inconnu,non,62,non,non,mobile,13,avr,398,2,-1,0,inconnu,oui
23,étudiant,célibataire,secondaire,non,107,non,non,mobile,13,avr,256,5,181,2,succès,oui
38,technicien,marié,secondaire,non,497,non,non,inconnu,14,avr,173,1,-1,0,inconnu,oui
44,services,marié,primaire,non,2557,oui,non,mobile,14,avr,250,1,181,8,succès,oui
70,retraité,marié,secondaire,non,1310,non,non,mobile,14,avr,318,1,181,1,échec,non
35,cadre,célibataire,supérieur,non,2646,non,non,mobile,14,avr,133,8,183,2,succès,oui
35,indépendant,marié,supérieur,non,1178,oui,oui,mobile,15,avr,220,2,183,5,échec,non
75,retraité,marié,secondaire,non,3771,non,non,téléphone fixe,15,avr,185,1,181,2,succès,oui
26,technicien,célibataire,supérieur,non,1066,non,non,mobile,15,avr,200,1,-1,0,inconnu,oui
51,cadre,marié,supérieur,non,469,non,non,mobile,15,avr,200,1,181,2,succès,oui
59,technicien,marié,secondaire,non,1,non,non,mobile,15,avr,159,2,378,3,échec,oui
30,cadre,célibataire,supérieur,non,232,non,non,mobile,15,avr,141,1,-1,0,inconnu,oui
36,ouvrier,marié,primaire,non,1177,non,non,mobile,15,avr,330,1,311,4,succès,oui
39,technicien,marié,secondaire,non,603,non,oui,mobile,15,avr,214,1,-1,0,inconnu,oui
24,cadre,célibataire,supérieur,non,736,oui,non,mobile,15,avr,442,2,246,2,autre,oui
62,retraité,marié,primaire,non,1515,oui,non,mobile,15,avr,98,4,178,3,échec,non
33,étudiant,célibataire,inconnu,non,2321,non,non,mobile,15,avr,699,2,381,2,échec,non
22,services,célibataire,secondaire,non,129,non,non,mobile,15,avr,218,2,181,1,succès,oui
36,cadre,marié,supérieur,non,-115,oui,non,mobile,16,avr,297,4,182,2,autre,oui
35,cadre,divorcé,supérieur,non,649,non,non,mobile,16,avr,177,1,-1,0,inconnu,non
22,cadre,célibataire,supérieur,non,104,non,oui,mobile,16,avr,330,3,-1,0,inconnu,oui
31,ouvrier,célibataire,secondaire,non,4,non,non,mobile,16,avr,148,2,182,3,autre,non
21,étudiant,célibataire,secondaire,non,546,non,non,inconnu,17,avr,94,1,-1,0,inconnu,non
34,cadre,marié,supérieur,non,589,non,non,mobile,19,avr,125,2,-1,0,inconnu,oui
35,administratif,marié,supérieur,non,690,non,non,mobile,19,avr,131,2,185,1,échec,non
34,technicien,célibataire,secondaire,non,1313,non,non,mobile,19,avr,237,4,-1,0,inconnu,non
21,étudiant,célibataire,inconnu,non,330,non,non,mobile,19,avr,232,3,364,2,échec,non
57,retraité,marié,secondaire,non,3738,oui,non,mobile,19,avr,220,1,367,7,succès,non
22,étudiant,célibataire,primaire,non,3472,non,non,mobile,19,avr,529,1,181,4,succès,oui
27,services,célibataire,secondaire,non,453,non,non,mobile,19,avr,142,2,-1,0,inconnu,oui
73,retraité,marié,secondaire,non,2850,non,non,mobile,19,avr,184,2,185,3,échec,non
57,cadre,marié,supérieur,non,2845,oui,non,téléphone fixe,19,avr,1143,5,-1,0,inconnu,oui
60,entrepreneur,marié,primaire,non,2408,non,non,téléphone fixe,20,avr,102,4,-1,0,inconnu,non
30,étudiant,célibataire,supérieur,non,7529,non,non,mobile,20,avr,175,6,183,1,succès,oui
55,chômeur,divorcé,secondaire,non,309,non,non,mobile,20,avr,167,1,181,3,succès,oui
36,cadre,célibataire,supérieur,non,3669,non,non,mobile,20,avr,166,1,376,1,autre,non
38,ouvrier,divorcé,secondaire,non,0,oui,non,téléphone fixe,20,avr,162,1,181,5,succès,oui
39,ouvrier,célibataire,secondaire,non,1672,oui,non,mobile,20,avr,462,1,648,1,échec,oui
74,retraité,marié,supérieur,non,4912,non,non,téléphone fixe,20,avr,268,2,181,3,échec,non
38,technicien,célibataire,secondaire,non,1711,non,non,mobile,20,avr,379,3,202,1,succès,oui
31,administratif,divorcé,secondaire,non,2980,non,non,mobile,20,avr,930,4,292,2,autre,non
43,indépendant,marié,supérieur,non,3157,non,non,mobile,21,avr,381,2,330,17,autre,non
24,administratif,célibataire,secondaire,non,1295,non,non,mobile,21,avr,476,1,-1,0,inconnu,oui
30,étudiant,célibataire,secondaire,non,2046,non,non,téléphone fixe,21,avr,595,3,254,1,échec,oui
42,femme de ménage,divorcé,primaire,non,273,non,non,mobile,21,avr,354,1,-1,0,inconnu,non
29,ouvrier,célibataire,supérieur,non,455,non,non,téléphone fixe,21,avr,403,1,-1,0,inconnu,oui
25,étudiant,célibataire,inconnu,non,722,non,non,téléphone fixe,21,avr,623,2,-1,0,inconnu,oui
31,femme de ménage,célibataire,primaire,non,26965,non,non,mobile,21,avr,654,2,-1,0,inconnu,oui
52,technicien,marié,secondaire,non,371,oui,oui,mobile,21,avr,224,2,182,1,succès,oui
58,entrepreneur,marié,secondaire,non,496,non,non,mobile,22,avr,132,1,-1,0,inconnu,oui
51,cadre,marié,secondaire,non,335,non,non,mobile,22,avr,234,1,-1,0,inconnu,non
26,cadre,célibataire,supérieur,non,194,non,non,mobile,22,avr,407,2,-1,0,inconnu,oui
64,retraité,divorcé,secondaire,non,4833,non,non,mobile,22,avr,247,2,251,1,échec,non
62,technicien,marié,inconnu,non,635,non,non,mobile,22,avr,292,4,247,1,autre,non
62,cadre,marié,supérieur,non,997,non,non,mobile,22,avr,554,1,304,2,succès,oui
76,retraité,divorcé,primaire,non,2693,non,non,mobile,23,avr,109,5,184,2,succès,non
40,technicien,marié,supérieur,non,206,non,non,mobile,23,avr,499,6,185,4,succès,oui
76,retraité,marié,secondaire,non,820,non,non,téléphone fixe,23,avr,263,4,-1,0,inconnu,oui
31,administratif,célibataire,secondaire,non,410,non,non,mobile,23,avr,342,1,-1,0,inconnu,oui
61,retraité,marié,secondaire,non,483,non,non,mobile,23,avr,164,1,-1,0,inconnu,non
42,indépendant,marié,secondaire,non,1216,oui,non,mobile,23,avr,296,1,521,1,échec,oui
43,technicien,célibataire,inconnu,non,11115,non,non,mobile,23,avr,291,1,182,3,succès,oui
73,retraité,marié,primaire,non,796,non,non,mobile,23,avr,888,1,182,3,succès,oui
41,cadre,divorcé,supérieur,non,5037,non,non,mobile,23,avr,252,9,185,5,autre,oui
31,administratif,célibataire,secondaire,non,81,oui,non,mobile,23,avr,215,2,165,11,autre,non
77,cadre,marié,inconnu,non,1780,oui,non,mobile,23,avr,361,2,182,5,succès,oui
46,administratif,divorcé,primaire,non,429,oui,non,mobile,26,avr,465,2,369,2,succès,oui
80,retraité,divorcé,primaire,non,5861,non,non,téléphone fixe,26,avr,92,8,-1,0,inconnu,non
35,technicien,marié,secondaire,non,2779,non,non,mobile,26,avr,182,2,186,2,succès,oui
36,cadre,marié,supérieur,non,2183,oui,non,mobile,26,avr,116,2,-1,0,inconnu,non
31,cadre,marié,supérieur,non,3160,oui,non,mobile,26,avr,688,2,-1,0,inconnu,oui
41,technicien,célibataire,supérieur,non,431,non,non,mobile,26,avr,128,2,186,3,succès,non
26,cadre,célibataire,supérieur,non,222,non,non,mobile,26,avr,192,1,334,1,échec,oui
46,ouvrier,marié,secondaire,non,1723,non,non,mobile,26,avr,102,3,192,4,autre,non
45,ouvrier,célibataire,secondaire,non,0,oui,non,mobile,26,avr,1472,1,192,4,échec,oui
60,femme de ménage,marié,primaire,non,182,non,non,mobile,26,avr,166,5,181,5,échec,non
41,administratif,divorcé,secondaire,non,3823,non,non,mobile,26,avr,234,10,-1,0,inconnu,non
29,cadre,célibataire,supérieur,non,1445,non,non,mobile,26,avr,328,2,143,2,succès,oui
70,retraité,marié,secondaire,non,2815,non,non,mobile,26,avr,125,2,182,1,échec,non
30,technicien,célibataire,supérieur,non,655,non,non,mobile,26,avr,212,1,202,2,succès,oui
34,cadre,marié,supérieur,non,115,oui,non,mobile,26,avr,117,3,-1,0,inconnu,non
35,technicien,marié,supérieur,non,0,oui,oui,mobile,26,avr,135,3,363,2,échec,non
26,chômeur,célibataire,supérieur,non,77,non,non,mobile,26,avr,175,1,-1,0,inconnu,oui
32,administratif,célibataire,secondaire,non,154,oui,non,mobile,26,avr,135,1,521,2,échec,non
34,administratif,célibataire,secondaire,non,607,non,non,mobile,26,avr,449,1,326,3,autre,non
77,retraité,marié,inconnu,non,992,non,non,mobile,27,avr,147,2,182,2,échec,non
63,ouvrier,marié,primaire,non,115,non,non,téléphone fixe,27,avr,325,1,180,7,échec,oui
31,cadre,célibataire,supérieur,non,725,oui,non,mobile,27,avr,345,1,452,1,autre,non
68,retraité,marié,primaire,non,7945,non,non,mobile,27,avr,252,1,181,1,échec,non
61,femme de ménage,marié,primaire,non,848,non,non,mobile,27,avr,605,1,187,1,autre,non
37,chômeur,célibataire,secondaire,non,2722,non,non,téléphone fixe,27,avr,426,2,179,3,autre,oui
26,cadre,célibataire,supérieur,non,1438,non,non,mobile,27,avr,321,1,449,1,autre,oui
37,administratif,marié,supérieur,non,103,oui,oui,mobile,27,avr,81,3,-1,0,inconnu,non
54,administratif,marié,inconnu,non,140,non,non,téléphone fixe,27,avr,473,2,182,2,échec,oui
30,administratif,célibataire,secondaire,non,915,oui,non,inconnu,27,avr,370,1,-1,0,inconnu,oui
61,retraité,marié,secondaire,non,1058,non,non,mobile,27,avr,159,3,-1,0,inconnu,oui
37,administratif,marié,secondaire,non,55,oui,oui,mobile,27,avr,99,1,329,4,autre,non
70,retraité,marié,secondaire,non,616,non,non,mobile,27,avr,149,2,182,1,échec,non
69,retraité,marié,secondaire,non,0,non,non,mobile,28,avr,184,2,126,2,autre,oui
76,indépendant,marié,inconnu,non,4984,non,non,téléphone fixe,28,avr,403,1,182,1,succès,oui
30,cadre,célibataire,supérieur,non,697,non,non,mobile,28,avr,545,2,181,8,succès,oui
66,retraité,marié,primaire,non,1004,non,non,mobile,28,avr,154,1,182,1,succès,non
64,retraité,marié,secondaire,non,4787,non,non,mobile,28,avr,392,1,182,1,succès,oui
55,femme de ménage,marié,secondaire,non,962,oui,non,mobile,28,avr,623,1,181,3,succès,oui
55,technicien,marié,supérieur,non,1320,non,non,mobile,28,avr,387,2,-1,0,inconnu,oui
32,administratif,marié,supérieur,non,284,oui,non,mobile,29,avr,717,3,-1,0,inconnu,oui
56,cadre,célibataire,supérieur,non,15311,non,non,mobile,29,avr,157,6,-1,0,inconnu,non
39,cadre,célibataire,supérieur,non,5047,non,non,mobile,29,avr,218,4,-1,0,inconnu,oui
29,cadre,célibataire,supérieur,non,2955,non,non,mobile,29,avr,226,2,-1,0,inconnu,oui
41,chômeur,marié,supérieur,non,0,non,non,mobile,29,avr,882,1,181,3,succès,oui
79,retraité,divorcé,primaire,non,20,non,non,mobile,29,avr,165,2,182,1,autre,non
59,cadre,marié,supérieur,non,1,oui,non,mobile,29,avr,210,1,-1,0,inconnu,oui
56,technicien,marié,secondaire,non,0,oui,oui,mobile,29,avr,152,1,223,3,autre,non
63,retraité,marié,primaire,non,12067,non,non,téléphone fixe,29,avr,660,1,191,1,échec,oui
49,technicien,célibataire,secondaire,non,1245,non,non,mobile,29,avr,115,2,198,2,échec,non
45,administratif,marié,secondaire,non,3006,non,non,mobile,29,avr,388,2,-1,0,inconnu,oui
48,administratif,marié,secondaire,non,2533,non,non,mobile,29,avr,714,2,633,1,échec,non
32,technicien,célibataire,supérieur,non,388,non,non,mobile,29,avr,250,3,-1,0,inconnu,oui
33,cadre,célibataire,supérieur,non,952,oui,non,mobile,29,avr,1241,5,-1,0,inconnu,oui
28,technicien,célibataire,secondaire,non,631,non,non,mobile,29,avr,835,7,-1,0,inconnu,non
41,indépendant,marié,supérieur,non,0,oui,non,téléphone fixe,29,avr,395,3,426,1,autre,oui
25,étudiant,célibataire,secondaire,non,108,non,non,mobile,29,avr,305,3,-1,0,inconnu,oui
47,administratif,marié,secondaire,non,707,oui,non,mobile,29,avr,152,3,-1,0,inconnu,non
37,cadre,marié,secondaire,non,565,non,non,mobile,29,avr,449,1,398,1,succès,oui
19,étudiant,célibataire,secondaire,non,329,non,non,mobile,30,avr,169,1,190,2,succès,oui
32,cadre,marié,supérieur,non,6138,non,non,mobile,30,avr,211,2,196,7,succès,non
61,retraité,divorcé,secondaire,non,4243,non,non,mobile,30,avr,315,1,182,2,succès,oui
40,chômeur,célibataire,supérieur,non,72,non,non,mobile,30,avr,463,1,-1,0,inconnu,oui
30,cadre,marié,supérieur,non,4328,non,non,mobile,30,avr,262,3,189,11,autre,oui
37,services,marié,secondaire,non,4017,non,non,mobile,30,avr,665,2,196,1,succès,oui
45,chômeur,marié,secondaire,non,7203,non,non,mobile,30,avr,572,2,-1,0,inconnu,non
35,administratif,célibataire,supérieur,non,364,non,oui,mobile,30,avr,148,1,-1,0,inconnu,non
54,technicien,marié,supérieur,non,395,non,non,mobile,30,avr,183,1,183,2,succès,oui
49,administratif,marié,secondaire,non,0,non,non,mobile,30,avr,551,1,-1,0,inconnu,oui
60,technicien,marié,secondaire,non,2389,oui,oui,mobile,4,mai,287,1,-1,0,inconnu,non
45,administratif,marié,secondaire,non,205,non,non,mobile,4,mai,552,1,90,2,succès,oui
38,cadre,marié,supérieur,non,238,non,non,mobile,4,mai,131,1,90,2,succès,non
48,ouvrier,marié,secondaire,non,1730,oui,non,mobile,4,mai,361,1,89,3,succès,oui
48,cadre,marié,supérieur,non,0,oui,non,mobile,4,mai,85,1,61,5,échec,non
60,ouvrier,marié,primaire,non,5,non,non,mobile,4,mai,494,1,95,2,succès,oui
34,chômeur,célibataire,secondaire,non,1965,non,non,téléphone fixe,4,mai,714,1,-1,0,inconnu,oui
45,femme de ménage,marié,secondaire,non,360,non,non,mobile,4,mai,113,1,182,1,succès,non
50,technicien,marié,secondaire,non,402,non,non,mobile,4,mai,165,1,180,2,échec,non
29,femme de ménage,célibataire,supérieur,non,19,non,non,mobile,4,mai,268,1,88,4,succès,oui
77,retraité,marié,supérieur,non,7802,non,non,téléphone fixe,4,mai,421,1,92,2,succès,oui
33,services,marié,secondaire,non,1697,non,non,mobile,4,mai,489,1,182,1,succès,oui
36,chômeur,marié,supérieur,non,7222,oui,non,mobile,4,mai,104,1,181,5,échec,non
51,cadre,célibataire,supérieur,non,4305,oui,non,mobile,4,mai,126,1,-1,0,inconnu,non
35,chômeur,célibataire,supérieur,non,415,non,non,mobile,4,mai,164,2,89,2,succès,oui
64,cadre,marié,inconnu,non,2352,non,non,mobile,4,mai,153,2,182,11,succès,oui
80,retraité,marié,primaire,non,155,non,non,téléphone fixe,4,mai,209,1,53,3,succès,oui
34,indépendant,marié,supérieur,non,263,non,non,mobile,4,mai,203,1,78,8,autre,non
70,retraité,marié,primaire,non,4982,non,non,mobile,4,mai,794,2,-1,0,inconnu,non
29,administratif,célibataire,secondaire,non,3528,non,non,mobile,4,mai,104,1,208,1,succès,non
26,technicien,célibataire,supérieur,non,401,non,non,mobile,5,mai,188,2,-1,0,inconnu,oui
32,administratif,marié,supérieur,non,390,oui,oui,mobile,5,mai,100,1,243,1,autre,non
33,administratif,marié,supérieur,non,79,oui,non,mobile,5,mai,389,1,195,4,succès,oui
37,cadre,marié,secondaire,non,565,non,non,mobile,5,mai,329,1,6,2,succès,non
30,cadre,marié,supérieur,non,451,non,non,mobile,5,mai,173,1,274,3,échec,non
41,technicien,célibataire,supérieur,non,1646,oui,non,mobile,5,mai,258,1,90,7,succès,oui
28,cadre,célibataire,supérieur,non,437,non,non,mobile,5,mai,338,1,-1,0,inconnu,oui
74,retraité,marié,secondaire,non,935,non,non,mobile,5,mai,226,1,99,2,échec,oui
33,ouvrier,célibataire,secondaire,non,228,non,non,téléphone fixe,5,mai,110,1,89,4,échec,non
29,étudiant,célibataire,inconnu,non,2929,non,non,mobile,5,mai,232,1,89,4,autre,oui
26,étudiant,célibataire,secondaire,non,440,non,non,inconnu,5,mai,54,1,-1,0,inconnu,non
72,retraité,marié,primaire,non,2304,non,non,téléphone fixe,5,mai,510,4,-1,0,inconnu,oui
27,cadre,célibataire,secondaire,non,145,oui,non,mobile,5,mai,121,4,89,3,échec,non
18,étudiant,célibataire,inconnu,non,348,non,non,mobile,5,mai,443,4,-1,0,inconnu,oui
54,femme de ménage,marié,secondaire,non,1182,oui,non,mobile,6,mai,118,2,241,2,échec,non
53,retraité,marié,secondaire,non,4968,non,non,mobile,6,mai,109,1,87,2,échec,non
46,ouvrier,marié,secondaire,non,640,oui,non,mobile,6,mai,246,1,55,5,succès,oui
37,technicien,marié,supérieur,non,88,non,non,mobile,6,mai,195,1,90,3,autre,oui
67,retraité,divorcé,secondaire,non,704,non,non,mobile,6,mai,613,1,87,3,succès,oui
47,administratif,marié,supérieur,non,97,oui,non,mobile,6,mai,220,1,87,3,échec,non
56,cadre,divorcé,supérieur,non,2037,non,non,mobile,6,mai,160,1,91,5,succès,non
60,femme de ménage,marié,primaire,non,182,non,non,mobile,6,mai,141,1,10,10,échec,non
34,ouvrier,marié,secondaire,non,1221,oui,non,mobile,6,mai,182,1,90,8,échec,non
36,administratif,célibataire,supérieur,non,994,non,non,mobile,6,mai,211,1,90,6,succès,oui
